db_name	gene_callers_id	gene_name	accession	percent_identity	bitscore	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species
INFANTGUT	14390	Ribosomal_L17	RS_GCF_000735375.1	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Hafnia	Hafnia alvei
INFANTGUT	14390	Ribosomal_L17	RS_GCF_003818115.1	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae
INFANTGUT	14390	Ribosomal_L17	RS_GCF_006715025.1	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia fonticola
INFANTGUT	14390	Ribosomal_L17	RS_GCF_000973125.1	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Xenorhabdus	Xenorhabdus bovienii
INFANTGUT	14390	Ribosomal_L17	RS_GCF_001123825.1	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yersinia	Yersinia kristensenii
INFANTGUT	14390	Ribosomal_L17	CONSENSUS	100.0	216.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	None	None
INFANTGUT	3115	Ribosomal_L22	RS_GCF_001299635.1	100.0	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3115	Ribosomal_L22	RS_GCF_900243075.1	100.0	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000449425.2	100.0	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000438845.1	100.0	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3115	Ribosomal_L22	RS_GCF_900129815.1	96.1	197.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000686145.1	96.1	193.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia sp000686145
INFANTGUT	3115	Ribosomal_L22	RS_GCF_002251085.2	95.1	191.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia maritimum
INFANTGUT	3115	Ribosomal_L22	RS_GCF_900106845.1	95.1	191.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis
INFANTGUT	3115	Ribosomal_L22	GB_GCA_900015215.1	95.1	191.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
INFANTGUT	3115	Ribosomal_L22	GB_GCA_900066925.1	96.1	190.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066935	GCA-900066935 sp900066925
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000499525.1	95.1	190.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia dakarensis
INFANTGUT	3115	Ribosomal_L22	GB_GCA_900604495.1	93.2	189.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	GCA-900066495 sp900066495
INFANTGUT	3115	Ribosomal_L22	RS_GCF_006802875.1	95.1	188.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
INFANTGUT	3115	Ribosomal_L22	RS_GCF_001006285.1	95.1	188.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium benzoelyticum
INFANTGUT	3115	Ribosomal_L22	RS_GCF_002250835.2	93.1	188.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia weinsteinii
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000452245.2	95.1	188.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
INFANTGUT	3115	Ribosomal_L22	GB_GCA_000953675.1	95.1	188.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
INFANTGUT	3115	Ribosomal_L22	RS_GCF_900103615.1	94.1	187.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia lituseburensis
INFANTGUT	3115	Ribosomal_L22	GB_GCA_900002575.1	93.1	186.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia hominis
INFANTGUT	3115	Ribosomal_L22	RS_GCF_000154445.1	92.0	182.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii
INFANTGUT	3115	Ribosomal_L22	CONSENSUS	100.0	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	817	Ribosomal_L17	RS_GCF_000156075.1	100.0	216.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
INFANTGUT	817	Ribosomal_L17	RS_GCF_000614185.1	100.0	216.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii
INFANTGUT	817	Ribosomal_L17	RS_GCF_000012825.1	100.0	216.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	817	Ribosomal_L17	RS_GCF_003438995.1	99.1	216.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	OM05-12	OM05-12 sp003438995
INFANTGUT	817	Ribosomal_L17	GB_GCA_900553185.1	98.2	214.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900553185
INFANTGUT	817	Ribosomal_L17	RS_GCF_000157915.1	98.2	214.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprophilus
INFANTGUT	817	Ribosomal_L17	RS_GCF_000382445.1	99.1	214.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
INFANTGUT	817	Ribosomal_L17	RS_GCF_000374585.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola barnesiae
INFANTGUT	817	Ribosomal_L17	GB_GCA_900541515.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900541515
INFANTGUT	817	Ribosomal_L17	RS_GCF_000154845.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola
INFANTGUT	817	Ribosomal_L17	GB_GCA_900546645.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645
INFANTGUT	817	Ribosomal_L17	GB_GCA_900542985.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900542985
INFANTGUT	817	Ribosomal_L17	GB_GCA_900544075.1	98.2	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900544075
INFANTGUT	817	Ribosomal_L17	RS_GCF_003437535.1	97.3	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	817	Ribosomal_L17	RS_GCF_000187895.1	97.3	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	817	Ribosomal_L17	GB_GCA_900552075.1	97.3	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900552075
INFANTGUT	817	Ribosomal_L17	RS_GCF_000428105.1	96.4	213.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes
INFANTGUT	817	Ribosomal_L17	GB_GCA_900551645.1	97.3	212.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900551645
INFANTGUT	817	Ribosomal_L17	RS_GCF_000381365.1	97.3	212.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
INFANTGUT	817	Ribosomal_L17	RS_GCF_900128905.1	97.3	212.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides luti
INFANTGUT	817	Ribosomal_L17	CONSENSUS	100.0	216.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None
INFANTGUT	4829	Ribosomal_L17	RS_GCF_001299635.1	100.0	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	4829	Ribosomal_L17	RS_GCF_900243075.1	100.0	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000449425.2	100.0	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000438845.1	100.0	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000499525.1	96.4	205.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia dakarensis
INFANTGUT	4829	Ribosomal_L17	RS_GCF_900106845.1	94.5	203.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis
INFANTGUT	4829	Ribosomal_L17	GB_GCA_900015215.1	94.5	203.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
INFANTGUT	4829	Ribosomal_L17	RS_GCF_002250835.2	95.5	202.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia weinsteinii
INFANTGUT	4829	Ribosomal_L17	RS_GCF_002251085.2	95.5	202.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia maritimum
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000154445.1	94.5	201.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii
INFANTGUT	4829	Ribosomal_L17	GB_GCA_900553485.1	94.5	201.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter sp900553485
INFANTGUT	4829	Ribosomal_L17	GB_GCA_900002575.1	93.6	201.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia hominis
INFANTGUT	4829	Ribosomal_L17	RS_GCF_900103615.1	93.6	201.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia lituseburensis
INFANTGUT	4829	Ribosomal_L17	GB_GCA_900540355.1	94.5	201.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter sp900540355
INFANTGUT	4829	Ribosomal_L17	RS_GCF_900129815.1	93.6	200.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
INFANTGUT	4829	Ribosomal_L17	RS_GCF_006802875.1	92.7	199.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000452245.2	92.7	199.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
INFANTGUT	4829	Ribosomal_L17	RS_GCF_000808015.1	93.6	199.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter othiniensis
INFANTGUT	4829	Ribosomal_L17	GB_GCA_000953675.1	92.7	199.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii
INFANTGUT	4829	Ribosomal_L17	GB_GCA_900604495.1	93.6	199.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	GCA-900066495	GCA-900066495 sp900066495
INFANTGUT	4829	Ribosomal_L17	CONSENSUS	100.0	214.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	14396	Ribosomal_L27A	GB_GCA_900446925.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_000208585.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp000208585
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_004211955.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp004211955
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_000252995.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella bongori
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002900365.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia marmotae
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_001660175.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp001660175
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002950215.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia flexneri
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_900460855.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	14396	Ribosomal_L27A	GB_GCA_004562065.1	98.6	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFRY01	SFRY01 sp004562065
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_000026325.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_000155975.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_005843885.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp005843885
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_003018335.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002918555.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_000026225.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002949675.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia dysenteriae
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_003697165.2	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002965065.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp002965065
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_005281345.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp005281345
INFANTGUT	14396	Ribosomal_L27A	RS_GCF_002249995.1	98.6	244.0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter farmeri
INFANTGUT	14396	Ribosomal_L27A	CONSENSUS	98.6	244.0	Bacteria	None	None	None	None	None	None
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000156075.1	97.9	259.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola dorei
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000012825.1	97.9	259.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000614185.1	97.2	258.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sartorii
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000382445.1	95.8	254.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000381365.1	92.3	245.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides salyersiae
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000613465.1	91.6	245.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides nordii
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000187895.1	91.7	245.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	808	Ribosomal_L27A	RS_GCF_002849695.1	91.7	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000025985.1	91.7	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
INFANTGUT	808	Ribosomal_L27A	RS_GCF_003437535.1	91.0	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius
INFANTGUT	808	Ribosomal_L27A	RS_GCF_900128495.1	91.7	244.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola ilei
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000154845.1	91.7	243.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola coprocola
INFANTGUT	808	Ribosomal_L27A	RS_GCF_900128455.1	90.9	242.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola mediterraneensis
INFANTGUT	808	Ribosomal_L27A	GB_GCA_900541515.1	90.3	242.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900541515
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000158035.1	90.3	241.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000614165.1	90.3	241.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercorirosoris
INFANTGUT	808	Ribosomal_L27A	RS_GCF_003464595.1	90.3	241.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000172175.1	90.3	241.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis
INFANTGUT	808	Ribosomal_L27A	RS_GCF_000428105.1	90.9	241.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes
INFANTGUT	808	Ribosomal_L27A	GB_GCA_900066455.1	90.2	240.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900066455
INFANTGUT	808	Ribosomal_L27A	CONSENSUS	97.9	259.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000392875.1	99.3	264.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000415185.1	94.4	252.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_003269465.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_005158285.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus pernyi
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002947535.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_003957375.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002813755.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus mundtii
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_001544255.1	93.1	250.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002140175.1	92.4	249.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002140175
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_001544215.1	93.1	248.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus durans
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000407205.1	92.4	248.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus villorum
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002197645.1	93.1	247.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus wangshanyuanii
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_001730305.1	93.1	247.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus termitis
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002174455.1	93.1	247.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002174455
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000271405.2	91.7	247.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus hirae
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000407505.1	91.7	246.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus phoeniculicola
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_001730315.1	92.4	245.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus ureilyticus
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_002141365.1	92.4	245.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp002141365
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000407145.1	92.4	245.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus caccae
INFANTGUT	8074	Ribosomal_L27A	RS_GCF_000407165.1	92.4	245.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus haemoperoxidus
INFANTGUT	8074	Ribosomal_L27A	CONSENSUS	99.3	264.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis
INFANTGUT	3128	Ribosomal_L27A	RS_GCF_001299635.1	98.6	257.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3128	Ribosomal_L27A	RS_GCF_900243075.1	98.6	257.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3128	Ribosomal_L27A	RS_GCF_000449425.2	98.6	257.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3128	Ribosomal_L27A	RS_GCF_000438845.1	98.6	257.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridioides	Clostridioides difficile
INFANTGUT	3128	Ribosomal_L27A	RS_GCF_900129815.1	92.4	243.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Asaccharospora	Asaccharospora irregularis
